,ticker,period,mktcap,tao1,tao2,vol
1291,VC_VISTEON CORP,1.0,nan,,,normalVol
1292,VFC_V F CORP,1.0,cap3,1557.24704769,1330.06697872,normalVol
1293,VIAB_VIACOM INC NEW,1.0,nan,,,normalVol
1294,VIAV_VIAVI SOLUTIONS INC,1.0,nan,,,normalVol
1295,VLO_VALERO ENERGY CORP NEW,1.0,nan,,,normalVol
1296,VLO_VALERO ENERGY CORP,1.0,cap2,2426.80033545,2833.25086499,normalVol
1297,VMC_VULCAN MATERIALS CO,1.0,cap3,283.551956309,423.919803286,increasingVol
1298,VNO_VORNADO REALTY TRUST,1.0,nan,,,normalVol
1299,VO_SEAGRAM LTD,1.0,cap5,476.015231825,963.771129381,increasingVol
1300,VRSK_VERISK ANALYTICS INC,1.0,nan,,,normalVol
1301,VRSN_VERISIGN INC,1.0,nan,,,normalVol
1302,VRTS_VERITAS SOFTWARE CORP,1.0,nan,,,normalVol
1303,VRTX_VERTEX PHARMACEUTICALS INC,1.0,nan,,,normalVol
1304,VSM_VERSUM MATERIALS INC,1.0,nan,,,normalVol
1305,VTR_VENTAS INC,1.0,nan,,,normalVol
1306,VTSS_VITESSE SEMICONDUCTOR CORP,1.0,nan,,,normalVol
1307,VZ_VERIZON COMMUNICATIONS INC,1.0,nan,,,normalVol
1308,V_VISA INC,1.0,nan,,,normalVol
1309,WAI_WESTERN ATLAS INC,1.0,nan,,,normalVol
1310,WAMU_WASHINGTON MUTUAL INC,1.0,nan,,,normalVol
1311,WANG_WANG LABORATORIES INC NEW,1.0,nan,,,normalVol
1312,WAT_WATERS CORP,1.0,nan,,,normalVol
1313,WBA_WALGREENS BOOTS ALLIANCE INC,1.0,nan,,,normalVol
1314,WB_WACHOVIA CORP 2ND NEW,1.0,nan,,,normalVol
1315,WB_WACHOVIA CORP NEW,1.0,nan,,,normalVol
1316,WB_WACHOVIA CORP,1.0,cap3,640.868748879,641.58343658,normalVol
1317,WCI_WARNER COMMUNICATIONS INC,1.0,cap4,3816.00298197,2620.00967908,decreacingVol
1318,WDC_WESTERN DIGITAL CORP,1.0,nan,1744.35463551,1789.55182585,normalVol
1319,WEC_W E C ENERGY GROUP INC,1.0,nan,,,normalVol
1320,WEN_WENDYS INTERNATIONAL INC,1.0,cap3,2498.44007149,2412.65449578,normalVol
1321,WETT_WETTERAU INC,1.0,cap1,1797.64944571,2592.67565656,increasingVol
1322,WFC_WELLS FARGO & CO NEW,1.0,cap4,1356.21745768,1456.91820144,normalVol
1323,WFI_WHEELABRATOR FRYE INC,1.0,nan,187.966758697,366.410630919,increasingVol
1324,WFM_WHOLE FOODS MARKET INC,1.0,nan,,,normalVol
1325,WFT_WEATHERFORD INTERNATIONAL PLC,1.0,nan,,,normalVol
1326,WHR_WHIRLPOOL CORP,1.0,cap4,1623.44810709,1511.87830857,normalVol
1327,WINN_WINN DIXIE STORES INC,1.0,nan,,,normalVol
1328,WIN_WINDSTREAM HOLDINGS INC,1.0,nan,,,normalVol
1329,WLA_WARNER LAMBERT CO,1.0,cap5,1556.29877882,2129.8733988,increasingVol
1330,WLB_WESTMORELAND COAL CO,1.0,nan,,,normalVol
1331,WLL_WILLAMETTE INDUSTRIES INC,1.0,nan,,,normalVol
1332,WLP_WELLPOINT HEALTH NETWORKS INC,1.0,nan,,,normalVol
1333,WLP_WELLPOINT HEALTH NETWRKS INC NEW,1.0,nan,,,normalVol
1334,WLTW_WILLIS TOWERS WATSON PUB LTD CO,1.0,nan,,,normalVol
1335,WMB_WILLIAMS COS,1.0,cap3,2328.8910729,2503.16130646,normalVol
1336,WMT_WAL MART STORES INC,1.0,cap5,942.134566638,906.645342631,normalVol
1337,WMX_WASTE MANAGEMENT INC NEW,1.0,nan,,,normalVol
1338,WMX_WASTE MANAGEMENT INC,1.0,cap5,2530.7216848,1817.54774254,decreacingVol
1339,WM_WASHINGTON MUTUAL INC,1.0,nan,,,normalVol
1340,WM_WASTE MANAGEMENT INC DEL,1.0,nan,,,normalVol
1341,WOR_WORTHINGTON INDUSTRIES INC,1.0,nan,,,normalVol
1342,WPM_WEST POINT PEPPERELL INC,1.0,cap2,1011.68190804,1548.9286873,increasingVol
1343,WPX_W P X ENERGY INC,1.0,nan,,,normalVol
1344,WRK_WESTROCK CO,1.0,nan,,,normalVol
1345,WSN_WESTERN COMPANY OF NORTH AMERICA,1.0,cap1,2004.05259966,1464.5222496,decreacingVol
1346,WSW_WHITE CONSOLIDATED INDS INC,1.0,cap2,1046.65649284,1673.33246083,increasingVol
1347,WS_WARNER & SWASEY CO,1.0,nan,,,normalVol
1348,WU_WESTERN UNION CO,1.0,nan,,,normalVol
1349,WWY_WRIGLEY WILLIAM JR CO,1.0,cap2,390.735930987,715.252375129,increasingVol
1350,WYE_WYETH,1.0,nan,,,normalVol
1351,WYNN_WYNN RESORTS LTD,1.0,nan,,,normalVol
1352,WYN_WYNDHAM WORLDWIDE CORP,1.0,nan,,,normalVol
1353,WY_WEYERHAEUSER CO,1.0,cap5,797.102714954,1212.83479715,increasingVol
1354,XEC_CIMAREX ENERGY CO,1.0,nan,,,normalVol
1355,XEL_X C E L ENERGY INC,1.0,nan,,,normalVol
1356,XLNX_XILINX INC,1.0,nan,,,normalVol
1357,XLO_EX CELL O CORP,1.0,cap2,830.148610845,1430.12185417,increasingVol
1358,XL_X L GROUP LTD,1.0,nan,,,normalVol
1359,XOM_EXXON MOBIL CORP,1.0,nan,,,normalVol
1360,XRAY_DENTSPLY SIRONA INC,1.0,nan,,,normalVol
1361,XRX_XEROX CORP,1.0,cap5,2018.66528458,2363.561807,normalVol
1362,XTO_X T O ENERGY INC,1.0,nan,,,normalVol
1363,XYL_XYLEM INC,1.0,nan,,,normalVol
1364,YNR_YOUNG & RUBICAM INC,1.0,nan,,,normalVol
1365,YRCW_Y R C WORLDWIDE INC,1.0,nan,,,normalVol
1366,YUMC_YUM CHINA HOLDINGS INC,1.0,nan,,,normalVol
1367,YUM_YUM BRANDS INC,1.0,nan,,,normalVol
1368,ZBH_ZIMMER BIOMET HOLDINGS INC,1.0,nan,,,normalVol
1369,ZE_ZENITH ELECTRONICS CORP,1.0,nan,2037.33118995,1776.76202344,normalVol
1370,ZION_ZIONS BANCORPORATION,1.0,nan,,,normalVol
1371,ZRN_ZURN INDUSTRIES INC,1.0,cap1,1679.47567238,1890.75622788,normalVol
1372,ZTS_ZOETIS INC,1.0,nan,,,normalVol
1373,AAL_ALEXANDER & ALEXANDER SVCS INC,2.0,cap2,1846.57150992,1237.33762011,decreacingVol
2746,AAL_ALEXANDER & ALEXANDER SVCS INC,3.0,cap2,1336.7931932,1222.99882878,normalVol
4119,AAL_ALEXANDER & ALEXANDER SVCS INC,4.0,nan,63.8167803668,4.11092407194,decreacingVol
5492,AAL_ALEXANDER & ALEXANDER SVCS INC,5.0,nan,,,normalVol
6865,AAL_ALEXANDER & ALEXANDER SVCS INC,6.0,nan,,,normalVol
8238,AAL_ALEXANDER & ALEXANDER SVCS INC,7.0,nan,,,normalVol
1374,AAL_AMERICAN AIRLINES GROUP INC,2.0,nan,,,normalVol
2747,AAL_AMERICAN AIRLINES GROUP INC,3.0,nan,,,normalVol
4120,AAL_AMERICAN AIRLINES GROUP INC,4.0,nan,,,normalVol
5493,AAL_AMERICAN AIRLINES GROUP INC,5.0,nan,,,normalVol
6866,AAL_AMERICAN AIRLINES GROUP INC,6.0,nan,,,normalVol
8239,AAL_AMERICAN AIRLINES GROUP INC,7.0,nan,7471.51402807,6098.6453718,decreacingVol
1375,AAPL_APPLE INC,2.0,nan,,,normalVol
2748,AAPL_APPLE INC,3.0,nan,,,normalVol
4121,AAPL_APPLE INC,4.0,nan,,,normalVol
5494,AAPL_APPLE INC,5.0,nan,,,normalVol
6867,AAPL_APPLE INC,6.0,cap5,24761.8558559,13504.7450857,decreacingVol
8240,AAPL_APPLE INC,7.0,cap5,10044.9319523,5217.45888873,decreacingVol
1376,AAP_ADVANCE AUTO PARTS INC,2.0,nan,,,normalVol
2749,AAP_ADVANCE AUTO PARTS INC,3.0,nan,,,normalVol
4122,AAP_ADVANCE AUTO PARTS INC,4.0,nan,25.0904186845,27.4310316001,normalVol
5495,AAP_ADVANCE AUTO PARTS INC,5.0,cap2,7304.24628406,6674.54079811,normalVol
6868,AAP_ADVANCE AUTO PARTS INC,6.0,cap2,9657.91787155,9859.43017321,normalVol
8241,AAP_ADVANCE AUTO PARTS INC,7.0,cap2,8016.17820704,8494.34678158,normalVol
1377,AAV_AVATEX CORP,2.0,nan,,,normalVol
2750,AAV_AVATEX CORP,3.0,nan,,,normalVol
4123,AAV_AVATEX CORP,4.0,nan,1078.00231783,705.881500797,decreacingVol
5496,AAV_AVATEX CORP,5.0,nan,,,normalVol
6869,AAV_AVATEX CORP,6.0,nan,,,normalVol
8242,AAV_AVATEX CORP,7.0,nan,,,normalVol
1378,AA_ALCOA CORP,2.0,nan,,,normalVol
2751,AA_ALCOA CORP,3.0,nan,,,normalVol
4124,AA_ALCOA CORP,4.0,nan,,,normalVol
5497,AA_ALCOA CORP,5.0,nan,,,normalVol
6870,AA_ALCOA CORP,6.0,nan,,,normalVol
8243,AA_ALCOA CORP,7.0,nan,825.515545205,439.837766696,decreacingVol
1379,AA_ALCOA INC,2.0,nan,,,normalVol
2752,AA_ALCOA INC,3.0,nan,,,normalVol
4125,AA_ALCOA INC,4.0,nan,2032.90706375,1594.92407853,decreacingVol
5498,AA_ALCOA INC,5.0,cap5,3195.18250857,4093.70629671,increasingVol
6871,AA_ALCOA INC,6.0,cap4,14824.4072933,18851.2894979,increasingVol
8244,AA_ALCOA INC,7.0,cap3,12236.9210445,11327.258324,normalVol
1380,ABBV_ABBVIE INC,2.0,nan,,,normalVol
2753,ABBV_ABBVIE INC,3.0,nan,,,normalVol
4126,ABBV_ABBVIE INC,4.0,nan,,,normalVol
5499,ABBV_ABBVIE INC,5.0,nan,,,normalVol
6872,ABBV_ABBVIE INC,6.0,nan,,,normalVol
8245,ABBV_ABBVIE INC,7.0,cap5,2444.25269594,2873.68892107,normalVol
1381,ABC_AMERICAN BROADCASTING COS INC,2.0,nan,,,normalVol
2754,ABC_AMERICAN BROADCASTING COS INC,3.0,nan,,,normalVol
4127,ABC_AMERICAN BROADCASTING COS INC,4.0,nan,,,normalVol
5500,ABC_AMERICAN BROADCASTING COS INC,5.0,nan,,,normalVol
6873,ABC_AMERICAN BROADCASTING COS INC,6.0,nan,,,normalVol
8246,ABC_AMERICAN BROADCASTING COS INC,7.0,nan,,,normalVol
1382,ABC_AMERISOURCEBERGEN CORP,2.0,nan,,,normalVol
2755,ABC_AMERISOURCEBERGEN CORP,3.0,nan,,,normalVol
4128,ABC_AMERISOURCEBERGEN CORP,4.0,nan,509.427001417,579.797440532,normalVol
5501,ABC_AMERISOURCEBERGEN CORP,5.0,cap3,8317.76355212,5573.50545358,decreacingVol
6874,ABC_AMERISOURCEBERGEN CORP,6.0,cap3,6186.71669054,7048.88511027,normalVol
8247,ABC_AMERISOURCEBERGEN CORP,7.0,cap4,5800.237819,6149.54229162,normalVol
1383,ABI_APPLIED BIOSYSTEMS INC DEL,2.0,nan,,,normalVol
2756,ABI_APPLIED BIOSYSTEMS INC DEL,3.0,nan,,,normalVol
4129,ABI_APPLIED BIOSYSTEMS INC DEL,4.0,nan,,,normalVol
5502,ABI_APPLIED BIOSYSTEMS INC DEL,5.0,nan,,,normalVol
6875,ABI_APPLIED BIOSYSTEMS INC DEL,6.0,nan,485.54395557,788.503275873,increasingVol
8248,ABI_APPLIED BIOSYSTEMS INC DEL,7.0,nan,,,normalVol
1384,ABS_ALBERTSONS INC,2.0,cap4,1022.04620928,1017.92615805,normalVol
2757,ABS_ALBERTSONS INC,3.0,cap5,1130.43423032,1117.24418049,normalVol
4130,ABS_ALBERTSONS INC,4.0,cap4,1884.96633705,2353.33693992,increasingVol
5503,ABS_ALBERTSONS INC,5.0,cap4,2672.29738013,5592.84722027,increasingVol
6876,ABS_ALBERTSONS INC,6.0,nan,,,normalVol
8249,ABS_ALBERTSONS INC,7.0,nan,,,normalVol
1385,ABT_ABBOTT LABORATORIES,2.0,cap5,1294.98359584,960.154327217,decreacingVol
2758,ABT_ABBOTT LABORATORIES,3.0,cap5,944.3852201,999.1968107,normalVol
4131,ABT_ABBOTT LABORATORIES,4.0,cap5,943.117812756,1558.20275539,increasingVol
5504,ABT_ABBOTT LABORATORIES,5.0,cap5,1750.72397748,1777.31512214,normalVol
6877,ABT_ABBOTT LABORATORIES,6.0,cap5,3176.03620135,3284.87544878,normalVol
8250,ABT_ABBOTT LABORATORIES,7.0,cap5,3000.47418206,2927.05411449,normalVol
1386,ABX_BARRICK GOLD CORP,2.0,nan,,,normalVol
2759,ABX_BARRICK GOLD CORP,3.0,nan,880.543907904,1024.57050526,normalVol
4132,ABX_BARRICK GOLD CORP,4.0,cap4,2637.78000485,2770.81811929,normalVol
5505,ABX_BARRICK GOLD CORP,5.0,cap4,3401.45306395,3166.3668702,normalVol
6878,ABX_BARRICK GOLD CORP,6.0,cap5,7458.25189943,6405.85251964,normalVol
8251,ABX_BARRICK GOLD CORP,7.0,cap4,7402.41556365,9359.20615989,increasingVol
1387,ACAS_AMERICAN CAPITAL LTD,2.0,nan,,,normalVol
2760,ACAS_AMERICAN CAPITAL LTD,3.0,nan,,,normalVol
4133,ACAS_AMERICAN CAPITAL LTD,4.0,nan,,,normalVol
5506,ACAS_AMERICAN CAPITAL LTD,5.0,nan,,,normalVol
6879,ACAS_AMERICAN CAPITAL LTD,6.0,nan,10369.7710089,6035.8099176,decreacingVol
8252,ACAS_AMERICAN CAPITAL LTD,7.0,cap1,6227.04045813,5642.72285291,normalVol
1388,ACF_A C F INDUSTRIES INC,2.0,nan,,,normalVol
2761,ACF_A C F INDUSTRIES INC,3.0,nan,,,normalVol
4134,ACF_A C F INDUSTRIES INC,4.0,nan,,,normalVol
5507,ACF_A C F INDUSTRIES INC,5.0,nan,,,normalVol
6880,ACF_A C F INDUSTRIES INC,6.0,nan,,,normalVol
8253,ACF_A C F INDUSTRIES INC,7.0,nan,,,normalVol
1389,ACK_ARMSTRONG HOLDINGS INC,2.0,nan,,,normalVol
2762,ACK_ARMSTRONG HOLDINGS INC,3.0,nan,,,normalVol
4135,ACK_ARMSTRONG HOLDINGS INC,4.0,nan,2757.44943396,623.31458224,decreacingVol
5508,ACK_ARMSTRONG HOLDINGS INC,5.0,nan,467.730321002,422.90095093,normalVol
6881,ACK_ARMSTRONG HOLDINGS INC,6.0,nan,,,normalVol
8254,ACK_ARMSTRONG HOLDINGS INC,7.0,nan,,,normalVol
1390,ACN_ACCENTURE PLC IRELAND,2.0,nan,,,normalVol
2763,ACN_ACCENTURE PLC IRELAND,3.0,nan,,,normalVol
4136,ACN_ACCENTURE PLC IRELAND,4.0,nan,,,normalVol
5509,ACN_ACCENTURE PLC IRELAND,5.0,nan,,,normalVol
6882,ACN_ACCENTURE PLC IRELAND,6.0,nan,2183.09346656,2202.27383444,normalVol
8255,ACN_ACCENTURE PLC IRELAND,7.0,cap5,3081.41740789,2566.89411014,decreacingVol
1391,ACS_AFFILIATED COMPUTER SERVICES INC,2.0,nan,,,normalVol
2764,ACS_AFFILIATED COMPUTER SERVICES INC,3.0,nan,,,normalVol
4137,ACS_AFFILIATED COMPUTER SERVICES INC,4.0,nan,1689.93560482,3716.06154974,increasingVol
5510,ACS_AFFILIATED COMPUTER SERVICES INC,5.0,cap3,8250.89067018,6483.30219281,decreacingVol
6883,ACS_AFFILIATED COMPUTER SERVICES INC,6.0,nan,4038.19146367,4918.59386027,increasingVol
8256,ACS_AFFILIATED COMPUTER SERVICES INC,7.0,nan,,,normalVol
1392,ACV_ALBERTO CULVER CO NEW,2.0,nan,,,normalVol
2765,ACV_ALBERTO CULVER CO NEW,3.0,nan,,,normalVol
4138,ACV_ALBERTO CULVER CO NEW,4.0,nan,,,normalVol
5511,ACV_ALBERTO CULVER CO NEW,5.0,nan,309.73367799,167.909503556,decreacingVol
6884,ACV_ALBERTO CULVER CO NEW,6.0,cap1,4556.09976333,4838.65038714,normalVol
8257,ACV_ALBERTO CULVER CO NEW,7.0,nan,,,normalVol
1393,ACV_ALBERTO CULVER CO,2.0,cap1,964.784380978,709.521146706,decreacingVol
2766,ACV_ALBERTO CULVER CO,3.0,cap1,646.030901818,946.585878054,increasingVol
4139,ACV_ALBERTO CULVER CO,4.0,cap1,1826.28671746,1745.55317773,normalVol
5512,ACV_ALBERTO CULVER CO,5.0,cap2,3952.70883715,3742.69989508,normalVol
6885,ACV_ALBERTO CULVER CO,6.0,nan,,,normalVol
8258,ACV_ALBERTO CULVER CO,7.0,nan,,,normalVol
1394,ACY_AMERICAN CYANAMID CO,2.0,cap5,2513.69102142,2154.59125447,normalVol
2767,ACY_AMERICAN CYANAMID CO,3.0,nan,999.358978783,1937.43972721,increasingVol
4140,ACY_AMERICAN CYANAMID CO,4.0,nan,,,normalVol
5513,ACY_AMERICAN CYANAMID CO,5.0,nan,,,normalVol
6886,ACY_AMERICAN CYANAMID CO,6.0,nan,,,normalVol
8259,ACY_AMERICAN CYANAMID CO,7.0,nan,,,normalVol
1395,ADBE_ADOBE SYSTEMS INC,2.0,cap2,8686.68152049,16050.3453068,increasingVol
2768,ADBE_ADOBE SYSTEMS INC,3.0,cap3,17315.7273017,13114.7418706,decreacingVol
4141,ADBE_ADOBE SYSTEMS INC,4.0,cap4,11629.5025264,12122.9886359,normalVol
5514,ADBE_ADOBE SYSTEMS INC,5.0,cap4,9911.45609512,6837.13557047,decreacingVol
6887,ADBE_ADOBE SYSTEMS INC,6.0,cap4,8763.22920227,9265.21081058,normalVol
8260,ADBE_ADOBE SYSTEMS INC,7.0,cap5,4898.89303783,3588.80503912,decreacingVol
1396,ADCT_A D C TELECOMMUNICATIONS INC,2.0,cap1,2664.90029698,2755.36425804,normalVol
2769,ADCT_A D C TELECOMMUNICATIONS INC,3.0,cap2,4012.33182147,5596.30828217,increasingVol
4142,ADCT_A D C TELECOMMUNICATIONS INC,4.0,cap4,7665.86434366,9583.80876053,increasingVol
5515,ADCT_A D C TELECOMMUNICATIONS INC,5.0,cap1,8635.44309426,7171.74500367,decreacingVol
6888,ADCT_A D C TELECOMMUNICATIONS INC,6.0,cap1,11845.5123699,15019.0746707,increasingVol
8261,ADCT_A D C TELECOMMUNICATIONS INC,7.0,nan,,,normalVol
1397,ADI_ANALOG DEVICES INC,2.0,cap2,1594.38597932,1486.17244951,normalVol
2770,ADI_ANALOG DEVICES INC,3.0,cap3,2268.51525672,4096.16671916,increasingVol
4143,ADI_ANALOG DEVICES INC,4.0,cap4,4653.43230507,6153.35272244,increasingVol
5516,ADI_ANALOG DEVICES INC,5.0,cap4,6031.74013691,6117.63396486,normalVol
6889,ADI_ANALOG DEVICES INC,6.0,cap3,9679.5105988,8634.61884551,normalVol
8262,ADI_ANALOG DEVICES INC,7.0,cap4,4572.11997395,4938.22454685,normalVol
1398,ADM_ARCHER DANIELS MIDLAND CO,2.0,cap5,2156.48283312,1483.85785942,decreacingVol
2771,ADM_ARCHER DANIELS MIDLAND CO,3.0,cap5,1218.88900393,1512.32391546,increasingVol
4144,ADM_ARCHER DANIELS MIDLAND CO,4.0,cap4,1424.17862933,1539.75201509,normalVol
5517,ADM_ARCHER DANIELS MIDLAND CO,5.0,cap4,1717.25556236,3622.3674108,increasingVol
6890,ADM_ARCHER DANIELS MIDLAND CO,6.0,cap4,7086.7559053,5589.83562966,decreacingVol
8263,ADM_ARCHER DANIELS MIDLAND CO,7.0,cap4,4179.8978178,3779.08411102,normalVol
1399,ADNT_ADIENT PLC,2.0,nan,,,normalVol
2772,ADNT_ADIENT PLC,3.0,nan,,,normalVol
4145,ADNT_ADIENT PLC,4.0,nan,,,normalVol
5518,ADNT_ADIENT PLC,5.0,nan,,,normalVol
6891,ADNT_ADIENT PLC,6.0,nan,,,normalVol
8264,ADNT_ADIENT PLC,7.0,nan,847.838361171,220.199024255,decreacingVol
1400,ADP_AUTOMATIC DATA PROCESSING INC,2.0,nan,,,normalVol
2773,ADP_AUTOMATIC DATA PROCESSING INC,3.0,nan,,,normalVol
4146,ADP_AUTOMATIC DATA PROCESSING INC,4.0,nan,362.89006884,367.807398884,normalVol
5519,ADP_AUTOMATIC DATA PROCESSING INC,5.0,cap5,2479.78217786,2048.46332806,decreacingVol
6892,ADP_AUTOMATIC DATA PROCESSING INC,6.0,cap5,3949.18951623,4084.88559255,normalVol
8265,ADP_AUTOMATIC DATA PROCESSING INC,7.0,cap5,2534.39700799,2499.6225237,normalVol
1401,ADSK_AUTODESK INC,2.0,nan,,,normalVol
2774,ADSK_AUTODESK INC,3.0,nan,1461.87241262,1000.76756123,decreacingVol
4147,ADSK_AUTODESK INC,4.0,cap2,12825.3363811,8910.53646107,decreacingVol
5520,ADSK_AUTODESK INC,5.0,cap3,9106.9569865,8451.19253155,normalVol
6893,ADSK_AUTODESK INC,6.0,cap3,10280.1997867,10472.4309212,normalVol
8266,ADSK_AUTODESK INC,7.0,cap3,8183.22614334,6738.62972049,decreacingVol
1402,ADS_ALLIANCE DATA SYSTEMS CORP,2.0,nan,,,normalVol
2775,ADS_ALLIANCE DATA SYSTEMS CORP,3.0,nan,,,normalVol
4148,ADS_ALLIANCE DATA SYSTEMS CORP,4.0,nan,233.08215715,56.661915115,decreacingVol
5521,ADS_ALLIANCE DATA SYSTEMS CORP,5.0,cap2,2282.38332661,6270.86282167,increasingVol
6894,ADS_ALLIANCE DATA SYSTEMS CORP,6.0,cap2,16255.1647134,13217.3085409,decreacingVol
8267,ADS_ALLIANCE DATA SYSTEMS CORP,7.0,cap3,7861.1109603,6341.00891485,decreacingVol
1403,ADT_A D T CORP,2.0,nan,,,normalVol
2776,ADT_A D T CORP,3.0,nan,,,normalVol
4149,ADT_A D T CORP,4.0,nan,,,normalVol
5522,ADT_A D T CORP,5.0,nan,,,normalVol
6895,ADT_A D T CORP,6.0,nan,,,normalVol
8268,ADT_A D T CORP,7.0,nan,6382.58329322,6352.32706662,normalVol
1404,AD_AMSTED INDUSTRIES INC,2.0,nan,,,normalVol
2777,AD_AMSTED INDUSTRIES INC,3.0,nan,,,normalVol
4150,AD_AMSTED INDUSTRIES INC,4.0,nan,,,normalVol
5523,AD_AMSTED INDUSTRIES INC,5.0,nan,,,normalVol
6896,AD_AMSTED INDUSTRIES INC,6.0,nan,,,normalVol
8269,AD_AMSTED INDUSTRIES INC,7.0,nan,,,normalVol
1405,AEE_AMEREN CORP,2.0,nan,,,normalVol
2778,AEE_AMEREN CORP,3.0,nan,,,normalVol
4151,AEE_AMEREN CORP,4.0,cap3,1047.57792103,1481.59245404,increasingVol
5524,AEE_AMEREN CORP,5.0,cap4,2646.18639096,2255.60352749,normalVol
6897,AEE_AMEREN CORP,6.0,cap3,4418.64618844,5185.35512926,normalVol
8270,AEE_AMEREN CORP,7.0,cap2,4351.88563005,4310.01710388,normalVol
1406,AEP_AMERICAN ELECTRIC POWER CO INC,2.0,cap5,2364.31084817,957.31565752,decreacingVol
2779,AEP_AMERICAN ELECTRIC POWER CO INC,3.0,cap5,966.193405045,1181.04685414,increasingVol
4152,AEP_AMERICAN ELECTRIC POWER CO INC,4.0,cap4,1337.5425233,1984.66425408,increasingVol
5525,AEP_AMERICAN ELECTRIC POWER CO INC,5.0,cap4,3413.39555413,2561.30132591,decreacingVol
6898,AEP_AMERICAN ELECTRIC POWER CO INC,6.0,cap4,4909.48098093,4796.83734604,normalVol
8271,AEP_AMERICAN ELECTRIC POWER CO INC,7.0,cap4,4159.59654602,3515.11888522,normalVol
1407,AES_A E S CORP,2.0,nan,,,normalVol
2780,AES_A E S CORP,3.0,nan,40.3250928551,42.617516674,normalVol
4153,AES_A E S CORP,4.0,cap4,2231.21859838,3731.38037377,increasingVol
5526,AES_A E S CORP,5.0,cap3,3675.03219439,2311.51865872,decreacingVol
6899,AES_A E S CORP,6.0,cap4,5897.70633701,5649.70053361,normalVol
8272,AES_A E S CORP,7.0,cap2,4523.37506714,5076.18966833,normalVol
1408,AET_AETNA INC NEW,2.0,nan,,,normalVol
2781,AET_AETNA INC NEW,3.0,nan,,,normalVol
4154,AET_AETNA INC NEW,4.0,nan,903.279522773,768.765092356,normalVol
5527,AET_AETNA INC NEW,5.0,cap4,6333.30880843,5162.21801242,decreacingVol
6900,AET_AETNA INC NEW,6.0,cap4,5820.90306873,8068.85414012,increasingVol
8273,AET_AETNA INC NEW,7.0,cap4,6080.92406381,4865.72791769,decreacingVol
1409,AET_AETNA INC,2.0,nan,,,normalVol
2782,AET_AETNA INC,3.0,nan,310.991881278,295.805778587,normalVol
4155,AET_AETNA INC,4.0,cap4,2477.32834561,3310.76610146,increasingVol
5528,AET_AETNA INC,5.0,nan,,,normalVol
6901,AET_AETNA INC,6.0,nan,,,normalVol
8274,AET_AETNA INC,7.0,nan,,,normalVol
1410,AFL_AFLAC INC,2.0,nan,,,normalVol
2783,AFL_AFLAC INC,3.0,cap4,1142.47483868,1163.42823312,normalVol
4156,AFL_AFLAC INC,4.0,cap4,1375.80906705,2037.81607731,increasingVol
5529,AFL_AFLAC INC,5.0,cap5,2231.73194423,2134.42223903,normalVol
6902,AFL_AFLAC INC,6.0,cap5,5950.37760726,5432.90724723,normalVol
8275,AFL_AFLAC INC,7.0,cap4,3636.46640304,3100.16647026,normalVol
1411,AFN_AMERIFIN CORP,2.0,nan,,,normalVol
2784,AFN_AMERIFIN CORP,3.0,nan,,,normalVol
4157,AFN_AMERIFIN CORP,4.0,nan,,,normalVol
5530,AFN_AMERIFIN CORP,5.0,nan,,,normalVol
6903,AFN_AMERIFIN CORP,6.0,nan,,,normalVol
8276,AFN_AMERIFIN CORP,7.0,nan,,,normalVol
1412,AFS_ASSOCIATES FIRST CAPITAL CORP,2.0,nan,,,normalVol
2785,AFS_ASSOCIATES FIRST CAPITAL CORP,3.0,nan,761.161758863,197.926953209,decreacingVol
4158,AFS_ASSOCIATES FIRST CAPITAL CORP,4.0,cap5,2320.4934035,1859.88124349,decreacingVol
5531,AFS_ASSOCIATES FIRST CAPITAL CORP,5.0,nan,,,normalVol
6904,AFS_ASSOCIATES FIRST CAPITAL CORP,6.0,nan,,,normalVol
8277,AFS_ASSOCIATES FIRST CAPITAL CORP,7.0,nan,,,normalVol
1413,AGC_AMERICAN GENERAL CORP,2.0,cap5,1314.81383035,1758.33153409,increasingVol
2786,AGC_AMERICAN GENERAL CORP,3.0,cap4,1051.32593053,1045.90644898,normalVol
4159,AGC_AMERICAN GENERAL CORP,4.0,cap5,1239.56990244,2342.30264232,increasingVol
5532,AGC_AMERICAN GENERAL CORP,5.0,nan,,,normalVol
6905,AGC_AMERICAN GENERAL CORP,6.0,nan,,,normalVol
8278,AGC_AMERICAN GENERAL CORP,7.0,nan,,,normalVol
1414,AGM_AMALGAMATED SUGAR CO,2.0,nan,,,normalVol
2787,AGM_AMALGAMATED SUGAR CO,3.0,nan,,,normalVol
4160,AGM_AMALGAMATED SUGAR CO,4.0,nan,,,normalVol
5533,AGM_AMALGAMATED SUGAR CO,5.0,nan,,,normalVol
6906,AGM_AMALGAMATED SUGAR CO,6.0,nan,,,normalVol
8279,AGM_AMALGAMATED SUGAR CO,7.0,nan,,,normalVol
1415,AGN_ALLERGAN INC,2.0,nan,1435.58952615,721.83372863,decreacingVol
2788,AGN_ALLERGAN INC,3.0,cap3,1083.41595115,1620.54027771,increasingVol
4161,AGN_ALLERGAN INC,4.0,cap3,2425.25782732,4035.88994146,increasingVol
5534,AGN_ALLERGAN INC,5.0,cap4,4911.40515527,4585.52053166,normalVol
6907,AGN_ALLERGAN INC,6.0,cap4,5149.66496521,4032.51416311,decreacingVol
